id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,trialtype,colourfreq
006,74,0,1,Practice,1,NA,5.513662472367287e-06,1.9599726512096822,"[60, 0, 194]",194,a,1.3426806097850204,colour,0.5
006,74,0,1,Practice,2,NA,2.5070715034380555,3.77594420616515,"[26, 0, 228]",228,a,0.7401298275217414,colour,0.5
006,74,0,1,Practice,3,NA,4.2948369949590415,5.559983127517626,"[27, 0, 227]",227,a,0.7387328557670116,colour,0.5
006,74,0,1,Practice,4,NA,6.07926779310219,7.32001241389662,"[14, 0, 240]",240,a,0.7145837992429733,colour,0.5
006,74,0,1,Practice,5,NA,7.837659468175843,9.039977723965421,"[54, 0, 200]",200,a,0.6749699888750911,colour,0.5
006,74,0,1,Practice,6,NA,9.56052545341663,10.887937050778419,"[0, 0, 254]",254,a,0.7978503103367984,colour,0.5
006,74,0,1,Practice,7,NA,11.405615218682215,12.959959260420874,"[86, 0, 168]",168,l,1.0231159985996783,colour,0.5
006,74,0,1,Practice,8,NA,13.474803707096726,14.583970707142726,"[76, 0, 178]",178,l,0.5877071234863251,colour,0.5
006,74,0,1,Practice,9,NA,15.103434572694823,16.239921876695007,"[48, 0, 206]",206,a,0.6130767087452114,colour,0.5
006,74,0,1,Practice,10,NA,16.759620868135244,18.08977127005346,"[96, 0, 158]",158,l,0.8188194548711181,colour,0.5
006,74,0,1,1,1,1,5.731565254041925,6.904026838252321,"[37, 0, 217]",217,a,0.6488977826666087,colour,0.5
006,74,0,1,1,2,2,7.427271624561399,8.06398854078725,"[60, 0, 194]",194,a,0.11075734999030828,colour,0.5
006,74,0,1,1,3,3,8.578472224529833,9.144008579663932,"[66, 0, 188]",188,a,0.035046773264184594,colour,0.5
006,74,0,1,1,4,4,9.658819549251348,10.583997095003724,"[72, 0, 182]",182,l,0.40380943519994617,colour,0.5
006,74,0,1,1,5,5,11.101574438624084,92.68808978446759,"[17, 0, 237]",237,a,81.05241852905601,colour,0.5
006,74,0,1,1,6,6,93.20684315171093,101.96796811744571,"[74, 0, 180]",180,l,8.237660019658506,colour,0.5
006,74,0,1,1,7,7,102.48265935806558,103.63193444535136,"[14, 0, 240]",240,a,0.6258447996806353,colour,0.5
006,74,0,1,1,8,8,104.12648598081432,105.14396998286247,"[44, 0, 210]",210,a,0.4940521391108632,colour,0.5
006,74,0,1,1,9,9,105.65777940233238,106.3039076605346,"[10, 0, 244]",244,a,0.12781757372431457,colour,0.5
006,74,0,1,1,10,10,106.81409015296958,107.383931244025,"[90, 0, 164]",164,l,0.05251226434484124,colour,0.5
006,74,0,1,1,11,11,107.90167203359306,108.50391246541403,"[19, 0, 235]",235,a,0.07883613789454103,colour,0.5
006,74,0,1,1,12,12,109.01112102740444,109.5759646075312,"[7, 0, 247]",247,a,0.041330978740006685,colour,0.5
006,74,0,1,1,13,13,110.08930495660752,110.63193720206618,"[80, 0, 174]",174,l,0.019339803839102387,colour,0.5
006,74,0,1,1,14,14,111.15165785513818,123.05594266252592,"[13, 0, 241]",241,l,11.38101442111656,colour,0.5
006,74,0,1,1,15,15,123.56772338156588,124.19193253898993,"[89, 0, 165]",165,l,0.10081825428642333,colour,0.5
006,74,0,1,1,16,16,124.70835788315162,129.03994818567298,"[68, 0, 186]",186,l,3.8082486300263554,colour,0.5
006,74,0,1,1,17,17,129.55557638569735,130.15994870569557,"[11, 0, 243]",243,a,0.08106885058805346,colour,0.5
006,74,0,1,1,18,18,130.67218746757135,131.23993566143326,"[77, 0, 177]",177,l,0.04292684234678745,colour,0.5
006,74,0,1,1,19,19,131.75168644823134,134.57589962286875,"[16, 0, 238]",238,a,2.3008431452326477,colour,0.5
006,74,0,1,1,20,20,135.0831365417689,135.64795530959964,"[97, 0, 157]",157,l,0.05351105751469731,colour,0.5
006,74,0,1,1,21,21,136.17200393532403,139.1439195703715,"[25, 0, 229]",229,a,2.4279584917239845,colour,0.5
006,74,0,1,1,22,22,139.66379500483163,146.38388516404666,"[41, 0, 213]",213,l,6.194632352562621,colour,0.5
006,74,0,1,1,23,23,146.9046932256315,147.51191344531253,"[27, 0, 227]",227,a,0.08942232257686555,colour,0.5
006,74,0,1,1,24,24,148.0310059140902,148.57599926600233,"[18, 0, 236]",236,a,0.026660611853003502,colour,0.5
006,74,0,1,1,25,25,149.09909320925362,181.11196370003745,"[26, 0, 228]",228,l,31.480725180590525,colour,0.5
006,74,0,1,1,26,26,181.6349115264602,182.2399269968737,"[51, 0, 203]",203,a,0.08300105878151953,colour,0.5
006,74,0,1,1,27,27,182.75183886662126,184.11989339394495,"[22, 0, 232]",232,a,0.8471251612063497,colour,0.5
006,74,0,1,1,28,28,184.61770873051137,185.78391525382176,"[86, 0, 168]",168,l,0.6428231031168252,colour,0.5
006,74,0,1,1,29,29,186.3069914742373,187.6239118038211,"[98, 0, 156]",156,l,0.7978365255985409,colour,0.5
006,74,0,1,1,30,30,188.1334464198444,189.4479134832509,"[43, 0, 211]",211,a,0.7911108187399805,colour,0.5
006,74,0,1,1,31,31,189.96152125368826,191.00794269074686,"[67, 0, 187]",187,l,0.5213751995470375,colour,0.5
006,74,0,1,1,32,32,191.51793968188576,192.71990268863738,"[73, 0, 181]",181,l,0.6785354760941118,colour,0.5
006,74,0,1,1,33,33,193.23668997711502,194.22389707388356,"[70, 0, 184]",184,l,0.4640591964125633,colour,0.5
006,74,0,1,1,34,34,194.73664547270164,195.27988266549073,"[3, 0, 251]",251,a,0.020276369526982307,colour,0.5
006,74,0,1,1,35,35,195.7991539402865,196.4558770477306,"[24, 0, 230]",230,a,0.14222327596507967,colour,0.5
006,74,0,1,1,36,36,196.97090423875488,198.00786786014214,"[49, 0, 205]",205,a,0.5049329202156514,colour,0.5
006,74,0,1,1,37,37,198.52707060566172,199.42393102357164,"[65, 0, 189]",189,l,0.37206269707530737,colour,0.5
006,74,0,1,1,38,38,199.93471294944175,200.81591484113596,"[81, 0, 173]",173,l,0.35778263164684176,colour,0.5
006,74,0,1,1,39,39,201.31313704582863,202.23988918750547,"[58, 0, 196]",196,a,0.403341940138489,colour,0.5
006,74,0,1,1,40,40,202.75138200540096,203.71185877965763,"[2, 0, 252]",252,a,0.4378381168935448,colour,0.5
006,74,0,1,1,41,41,204.21941116894595,205.16794299008325,"[92, 0, 162]",162,l,0.4252437117975205,colour,0.5
006,74,0,1,1,42,42,205.6881622520741,206.52792052505538,"[62, 0, 192]",192,a,0.3163957267533988,colour,0.5
006,74,0,1,1,43,43,207.04349988815375,208.1518815595191,"[31, 0, 223]",223,a,0.578197319759056,colour,0.5
