id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,trialtype,colourfreq
179,22,1,1,Practice,1,NA,5.907844752073288e-06,0.8088906919583678,"[2, 0, 252]",252,a,0.19783423794433475,colour,0.5
179,22,1,1,Practice,2,NA,1.321956551168114,2.0246563688851893,"[50, 0, 204]",204,a,0.17930139508098364,colour,0.5
179,22,1,1,Practice,3,NA,2.5441931267268956,8.84062920929864,"[55, 0, 199]",199,a,5.773477192502469,colour,0.5
179,22,1,1,Practice,4,NA,9.35666467109695,10.176630327943712,"[40, 0, 214]",214,a,0.29607650078833103,colour,0.5
179,22,1,1,Practice,5,NA,10.678838231600821,11.472654446959496,"[70, 0, 184]",184,a,0.2704725367948413,colour,0.5
179,22,1,1,Practice,6,NA,11.991575228516012,12.792655943427235,"[80, 0, 174]",174,a,0.2779587721452117,colour,0.5
179,22,1,1,Practice,7,NA,13.303820311557502,13.944756721146405,"[28, 0, 226]",226,a,0.1174328294582665,colour,0.5
179,22,1,1,Practice,8,NA,14.457785164471716,15.272728884126991,"[69, 0, 185]",185,a,0.2915484472177923,colour,0.5
179,22,1,1,Practice,9,NA,15.785916441585869,16.560598804615438,"[17, 0, 237]",237,a,0.25134656159207225,colour,0.5
179,22,1,1,Practice,10,NA,17.067266626283526,17.880667648743838,"[35, 0, 219]",219,a,0.29011248238384724,colour,0.5
179,22,1,1,1,1,1,4.758277866523713,5.808023441582918,"[5, 0, 249]",249,a,0.5255929357372224,colour,0.5
179,22,1,1,1,2,2,6.31360109616071,6.8960772883147,"[99, 0, 155]",155,l,0.05922073544934392,colour,0.5
179,22,1,1,1,3,3,7.409266421105713,8.200067347381264,"[13, 0, 241]",241,a,0.26746985083445907,colour,0.5
179,22,1,1,1,4,4,8.721727726049721,9.512085574679077,"[29, 0, 225]",225,a,0.2670070813037455,colour,0.5
179,22,1,1,1,5,5,10.020520192570984,10.832020117435604,"[27, 0, 227]",227,a,0.28821611125022173,colour,0.5
179,22,1,1,1,6,6,11.348612872418016,12.184032279532403,"[89, 0, 165]",165,l,0.31214228877797723,colour,0.5
179,22,1,1,1,7,7,12.693907587788999,13.544043464586139,"[76, 0, 178]",178,a,0.32689105393365026,colour,0.5
179,22,1,1,1,8,8,14.053189368918538,14.86406701663509,"[36, 0, 218]",218,a,0.28752884920686483,colour,0.5
