id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,trialtype,colourfreq
105,21,0,2,Practice,1,NA,5.9076701290905476e-06,0.7402353780926205,"[66, 0, 188]",188,a,0.21566293720388785,colour,0.5
105,21,0,2,Practice,2,NA,1.250880639476236,2.220239820657298,"[1, 0, 253]",253,a,0.44602065958315507,colour,0.5
105,21,0,2,Practice,3,NA,2.735272919468116,3.8602020271937363,"[97, 0, 157]",157,l,0.6016327276593074,colour,0.5
105,21,0,2,Practice,4,NA,4.3758656733552925,6.148232183186337,"[54, 0, 200]",200,a,1.2490370466839522,colour,0.5
105,21,0,2,Practice,5,NA,6.65751079923939,7.708233427722007,"[28, 0, 226]",226,a,0.5278516020043753,colour,0.5
105,21,0,2,Practice,6,NA,8.220289839082398,9.084200319484808,"[87, 0, 167]",167,l,0.34062434028601274,colour,0.5
105,21,0,2,Practice,7,NA,9.59531228832202,10.50017604912864,"[17, 0, 237]",237,a,0.3814996392466128,colour,0.5
105,21,0,2,Practice,8,NA,11.017149232968222,12.02026022184873,"[47, 0, 207]",207,a,0.4797779811779037,colour,0.5
105,21,0,2,Practice,9,NA,12.532815636019222,13.548252426902764,"[77, 0, 177]",177,l,0.4925094444770366,colour,0.5
105,21,0,2,Practice,10,NA,14.064009414520115,15.308191916381475,"[11, 0, 243]",243,a,0.7207801772747189,colour,0.5
105,21,0,2,1,1,1,4.757336955692153,5.903989029058721,"[49, 0, 205]",205,a,0.6227294782875106,colour,0.5
105,21,0,2,1,2,2,6.414414918283001,7.319935614068527,"[1, 0, 253]",253,a,0.38223455572733656,colour,0.5
105,21,0,2,1,3,3,7.836260921380017,8.776161609159317,"[82, 0, 172]",172,l,0.4166716553736478,colour,0.5
105,21,0,2,1,4,4,9.289310942927841,10.311995680327527,"[92, 0, 162]",162,l,0.4992560250684619,colour,0.5
105,21,0,2,1,5,5,10.820596487552393,11.735997989831958,"[21, 0, 233]",233,a,0.3922634482732974,colour,0.5
105,21,0,2,1,6,6,12.242540164443199,13.199964632629417,"[52, 0, 202]",202,a,0.4340867343125865,colour,0.5
105,21,0,2,1,7,7,13.711229807522614,14.903979970607907,"[23, 0, 231]",231,a,0.6693738322937861,colour,0.5
105,21,0,2,1,8,8,15.414319607545622,16.456005441374145,"[13, 0, 241]",241,a,0.5183039891999215,colour,0.5
105,21,0,2,1,9,9,16.976755607582163,18.02394268126227,"[38, 0, 216]",216,a,0.5237804167554714,colour,0.5
105,21,0,2,1,10,10,18.53928179835202,19.455967632180545,"[22, 0, 232]",232,a,0.39332446915796027,colour,0.5
105,21,0,2,1,11,11,19.97673591529019,20.95200239145197,"[99, 0, 155]",155,l,0.4518027115846053,colour,0.5
105,21,0,2,1,12,12,21.461206964449957,22.623956702183932,"[68, 0, 186]",186,a,0.6394781699054874,colour,0.5
105,21,0,2,1,13,13,23.133072659838945,24.28000830230303,"[43, 0, 211]",211,a,0.6234730593860149,colour,0.5
105,21,0,2,1,14,14,24.789249502995517,26.184051682066638,"[11, 0, 243]",243,a,0.8713376267696731,colour,0.5
105,21,0,2,1,15,15,26.696216007170733,27.60795907472493,"[74, 0, 180]",180,l,0.3890874747885391,colour,0.5
105,21,0,2,1,16,16,28.117482269066386,28.767971977067646,"[8, 0, 246]",246,a,0.12719687254866585,colour,0.5
105,21,0,2,1,17,17,29.28931330604246,30.19197861891007,"[87, 0, 167]",167,l,0.37934727128595114,colour,0.5
105,21,0,2,1,18,18,30.711182152153924,31.895982535323128,"[77, 0, 177]",177,l,0.6618911536061205,colour,0.5
105,21,0,2,1,19,19,32.41410771844676,33.64798602950759,"[36, 0, 218]",218,a,0.7103519249358214,colour,0.5
105,21,0,2,1,20,20,34.16426407528343,35.45597275218461,"[56, 0, 198]",198,a,0.7683244691579603,colour,0.5
105,21,0,2,1,21,21,35.976730401453096,36.99197223858209,"[34, 0, 220]",220,a,0.49175838025985286,colour,0.5
105,21,0,2,1,22,22,37.508010432182346,38.43191940023098,"[90, 0, 164]",164,l,0.40050152339972556,colour,0.5
105,21,0,2,1,23,23,38.94549133069813,40.91998153651366,"[59, 0, 195]",195,l,1.4511075735208578,colour,0.5
105,21,0,2,1,24,24,41.42993559833849,42.776066298480146,"[76, 0, 178]",178,l,0.8227858770405874,colour,0.5
105,21,0,2,1,25,25,43.28922429686645,44.343972424510866,"[42, 0, 212]",212,l,0.5313808553037234,colour,0.5
105,21,0,2,1,26,26,44.85170165071031,46.12798456440214,"[17, 0, 237]",237,a,0.7528766506002285,colour,0.5
105,21,0,2,1,27,27,46.64864926604787,47.919983111904,"[98, 0, 156]",156,l,0.7480008380953223,colour,0.5
105,21,0,2,1,28,28,48.42985485988902,49.43995267548598,"[5, 0, 249]",249,a,0.4867809555144049,colour,0.5
