id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,trialtype,colourfreq
157,21,0,2,Practice,1,NA,5.513778887689114e-06,2.577055560541339,"[48, 0, 206]",206,a,2.0527170641580597,colour,0.5
157,21,0,2,Practice,2,NA,3.0958617032738402,3.8247086327755824,"[39, 0, 215]",215,a,0.21295800351072103,colour,0.5
157,21,0,2,Practice,3,NA,4.338539319927804,5.624707766226493,"[50, 0, 204]",204,a,0.7629110569832847,colour,0.5
157,21,0,2,Practice,4,NA,6.142206340562552,6.848680064780638,"[25, 0, 229]",229,a,0.18357709771953523,colour,0.5
157,21,0,2,Practice,5,NA,7.361272500362247,12.136692103813402,"[91, 0, 163]",163,l,4.252416638541035,colour,0.5
157,21,0,2,Practice,6,NA,12.658149223425426,13.744704741518945,"[80, 0, 174]",174,l,0.5635340424487367,colour,0.5
157,21,0,2,Practice,7,NA,14.251881008036435,15.104691335000098,"[74, 0, 180]",180,l,0.3294922853820026,colour,0.5
157,21,0,2,Practice,8,NA,15.611162223503925,16.600660322001204,"[4, 0, 250]",250,a,0.4661335831042379,colour,0.5
157,21,0,2,Practice,9,NA,17.111179158906452,18.25668592832517,"[96, 0, 158]",158,l,0.6199024522211403,colour,0.5
157,21,0,2,Practice,10,NA,18.769680086756125,19.640672704554163,"[46, 0, 208]",208,a,0.3476422808598727,colour,0.5
157,21,0,2,1,1,1,4.444883626420051,5.367971031810157,"[75, 0, 179]",179,l,0.3989812780637294,colour,0.5
157,21,0,2,1,2,2,5.884562578983605,9.25594195339363,"[64, 0, 190]",190,l,2.84830118494574,colour,0.5
157,21,0,2,1,3,3,9.774898545234464,13.047943257843144,"[85, 0, 169]",169,l,2.7499133539386094,colour,0.5
157,21,0,2,1,4,4,13.556139191496186,14.33592772774864,"[70, 0, 184]",184,l,0.25646734389010817,colour,0.5
157,21,0,2,1,5,5,14.85321835137438,15.471949505852535,"[55, 0, 199]",199,a,0.0954536790959537,colour,0.5
157,21,0,2,1,6,6,15.978269945131615,17.03190348879434,"[47, 0, 207]",207,a,0.5302426405251026,colour,0.5
157,21,0,2,1,7,7,17.540836701984517,21.015920827514492,"[90, 0, 164]",164,l,2.952112668310292,colour,0.5
157,21,0,2,1,8,8,21.526526704314165,22.48801369324792,"[73, 0, 181]",181,l,0.43819572881329805,colour,0.5
157,21,0,2,1,9,9,22.995241553522646,23.639921246562153,"[25, 0, 229]",229,a,0.12121120223309845,colour,0.5
157,21,0,2,1,10,10,24.151452267426066,25.327974796993658,"[56, 0, 198]",198,a,0.6531714048469439,colour,0.5
157,21,0,2,1,11,11,25.840767700225115,26.583994338056073,"[15, 0, 239]",239,a,0.21991844242438674,colour,0.5
157,21,0,2,1,12,12,27.09089294320438,27.751976318773814,"[51, 0, 203]",203,a,0.14029618783388287,colour,0.5
157,21,0,2,1,13,13,28.26030970469583,28.81594674254302,"[79, 0, 175]",175,l,0.030148905236274004,colour,0.5
157,21,0,2,1,14,14,29.325100903282873,30.29595276049804,"[98, 0, 156]",156,l,0.446387330070138,colour,0.5
157,21,0,2,1,15,15,30.810766093316488,32.00789109687321,"[94, 0, 160]",160,l,0.6738447711104527,colour,0.5
157,21,0,2,1,16,16,32.513936237897724,34.37658089748584,"[36, 0, 218]",218,a,1.339380968711339,colour,0.5
157,21,0,2,1,17,17,34.88884644105565,35.93594608095009,"[50, 0, 204]",204,l,0.5237260659923777,colour,0.5
157,21,0,2,1,18,18,36.45285152317956,37.783934946055524,"[88, 0, 166]",166,l,0.8081025133142248,colour,0.5
157,21,0,2,1,19,19,38.296544317156076,38.92817983322311,"[40, 0, 214]",214,a,0.10831629298627377,colour,0.5
157,21,0,2,1,20,20,39.4372044185875,40.039930068771355,"[18, 0, 236]",236,a,0.07954624225385487,colour,0.5
157,21,0,2,1,21,21,40.54654116637539,41.69593401346356,"[32, 0, 222]",222,a,0.62596059020143,colour,0.5
157,21,0,2,1,22,22,42.2028385263402,43.38396157009993,"[86, 0, 168]",168,l,0.6579479682259262,colour,0.5
157,21,0,2,1,23,23,43.890242624795064,44.79993690585252,"[93, 0, 161]",161,l,0.38636836246587336,colour,0.5
157,21,0,2,1,24,24,45.312172123230994,45.99989169242326,"[12, 0, 242]",242,a,0.16442397679202259,colour,0.5
157,21,0,2,1,25,25,46.51535014482215,47.391925528412685,"[44, 0, 210]",210,a,0.3533093297155574,colour,0.5
157,21,0,2,1,26,26,47.9072508609388,48.70390151650645,"[3, 0, 251]",251,a,0.2733373400988057,colour,0.5
157,21,0,2,1,27,27,49.21979162399657,49.99191158625763,"[34, 0, 220]",220,a,0.2488921113545075,colour,0.5
157,21,0,2,1,28,28,50.50100627634674,51.51993017899804,"[74, 0, 180]",180,l,0.4956503655994311,colour,0.5
157,21,0,2,1,29,29,52.03219926718157,52.807901258114725,"[48, 0, 206]",206,a,0.25222759251482785,colour,0.5
157,21,0,2,1,30,30,53.329088987084106,54.159897111705504,"[76, 0, 178]",178,l,0.30561261950060725,colour,0.5
157,21,0,2,1,31,31,54.67562377313152,55.5759035613155,"[13, 0, 241]",241,a,0.377114558708854,colour,0.5
157,21,0,2,1,32,32,56.09746859467123,57.02390959812328,"[22, 0, 232]",232,a,0.4030245003523305,colour,0.5
157,21,0,2,1,33,33,57.534998330054805,58.2958944713464,"[10, 0, 244]",244,a,0.23760685045272112,colour,0.5
157,21,0,2,1,34,34,58.816273634671234,59.5279496696312,"[21, 0, 233]",233,a,0.1883430271409452,colour,0.5
157,21,0,2,1,35,35,60.0363074738998,60.871913429466076,"[57, 0, 197]",197,a,0.31228870165068656,colour,0.5
157,21,0,2,1,36,36,61.38011408923194,62.15193551639095,"[7, 0, 247]",247,a,0.2484360378002748,colour,0.5
157,21,0,2,1,37,37,62.661422476987354,63.775917030870914,"[92, 0, 162]",162,l,0.5911387031665072,colour,0.5
157,21,0,2,1,38,38,64.28642483998556,65.03201100882143,"[4, 0, 250]",250,a,0.22228348720818758,colour,0.5
157,21,0,2,1,39,39,65.55210620921571,66.41594894812442,"[20, 0, 234]",234,a,0.34054872195702046,colour,0.5
157,21,0,2,1,40,40,66.92704713228159,67.72788121923804,"[30, 0, 224]",224,a,0.27740025462117046,colour,0.5
157,21,0,2,1,41,41,68.23956268921029,69.24793703504838,"[71, 0, 183]",183,l,0.483378914417699,colour,0.5
157,21,0,2,1,42,42,69.75687773129903,70.78392076760065,"[58, 0, 196]",196,l,0.5042519605485722,colour,0.5
157,21,0,2,1,43,43,71.30381234979723,72.51188390678726,"[81, 0, 173]",173,l,0.6895765525987372,colour,0.5
157,21,0,2,1,44,44,73.03341822023503,73.78389083535876,"[29, 0, 225]",225,a,0.2224552039988339,colour,0.5
157,21,0,2,1,45,45,74.2923045657808,75.17594751447905,"[59, 0, 195]",195,a,0.36860906216315925,colour,0.5
157,21,0,2,1,46,46,75.6902386075817,76.64793325413484,"[1, 0, 253]",253,a,0.4343041372485459,colour,0.5
157,21,0,2,1,47,47,77.1589412476169,78.02395016432274,"[24, 0, 230]",230,a,0.341810604208149,colour,0.5
157,21,0,2,1,48,48,78.52369613363408,79.35989797813818,"[41, 0, 213]",213,a,0.31304882431868464,colour,0.5
157,21,0,2,1,49,49,79.86734048451763,80.95189172076061,"[97, 0, 157]",157,l,0.5612922714790329,colour,0.5
157,21,0,2,1,50,50,81.47346975107212,82.27187538403086,"[16, 0, 238]",238,a,0.27545623120386153,colour,0.5
157,21,0,2,2,1,51,92.99489063688088,93.95186848379672,"[26, 0, 228]",228,a,0.4328063412103802,colour,0.5
157,21,0,2,2,2,52,94.46445343643427,95.1439227211522,"[14, 0, 240]",240,a,0.15619141550268978,colour,0.5
157,21,0,2,2,3,53,95.65195087634493,96.32792871701531,"[30, 0, 224]",224,a,0.1527007590048015,colour,0.5
157,21,0,2,2,4,54,96.83937348565087,97.6318852143595,"[1, 0, 253]",253,a,0.269201957853511,colour,0.5
157,21,0,2,2,5,55,98.1519882917637,98.79190126759931,"[0, 0, 254]",254,a,0.11469777848105878,colour,0.5
157,21,0,2,2,6,56,99.31010994606186,100.04791411326732,"[69, 0, 185]",185,l,0.21443531953264028,colour,0.5
157,21,0,2,2,7,57,100.56010088755284,101.33587889082264,"[74, 0, 180]",180,l,0.2524150632089004,colour,0.5
157,21,0,2,2,8,58,101.84378101537004,102.63987910503056,"[21, 0, 233]",233,a,0.27273672504816204,colour,0.5
157,21,0,2,2,9,59,103.15627097233664,104.03188694734126,"[84, 0, 170]",170,l,0.35228808724787086,colour,0.5
157,21,0,2,2,10,60,104.54689562763087,105.56789746147115,"[6, 0, 248]",248,a,0.4976637060754001,colour,0.5
157,21,0,2,2,11,61,106.07814690773375,106.89593251689803,"[43, 0, 211]",211,a,0.29449356149416417,colour,0.5
157,21,0,2,2,12,62,107.40629420918413,108.22387265542056,"[83, 0, 171]",171,l,0.2929721346590668,colour,0.5
157,21,0,2,2,13,63,108.73568133765366,110.00821917050052,"[54, 0, 200]",200,l,0.749225698877126,colour,0.5
157,21,0,2,2,14,64,110.51699090690818,111.3118976126425,"[50, 0, 204]",204,a,0.2717658948386088,colour,0.5
157,21,0,2,2,15,65,111.82946156535763,112.62390510831028,"[73, 0, 181]",181,l,0.27112983365077525,colour,0.5
157,21,0,2,2,16,66,113.1419511284912,113.85587878047954,"[40, 0, 214]",214,a,0.18906297744251788,colour,0.5
157,21,0,2,2,17,67,114.36228271515574,115.4479316000361,"[15, 0, 239]",239,a,0.5622694032499567,colour,0.5
157,21,0,2,2,18,68,115.95601922599599,116.95190865604673,"[64, 0, 190]",190,l,0.4724674131721258,colour,0.5
157,21,0,2,2,19,69,117.4651162790833,118.55184430163354,"[11, 0, 243]",243,a,0.563577365479432,colour,0.5
157,21,0,2,2,20,70,119.06896714691538,119.89589155686554,"[49, 0, 205]",205,a,0.3065369757823646,colour,0.5
157,21,0,2,2,21,71,120.41003220085986,121.15984512399882,"[90, 0, 164]",164,l,0.22698246280197054,colour,0.5
157,21,0,2,2,22,72,121.67530081956647,122.47187821974512,"[41, 0, 213]",213,a,0.2733920847531408,colour,0.5
157,21,0,2,2,23,73,122.98916214797646,123.81586442876142,"[52, 0, 202]",202,a,0.31590105639770627,colour,0.5
157,21,0,2,2,24,74,124.33612701378297,125.11991663067602,"[62, 0, 192]",192,a,0.2608697535470128,colour,0.5
157,21,0,2,2,25,75,125.6290877268184,126.46385597216431,"[44, 0, 210]",210,a,0.31147225911263376,colour,0.5
157,21,0,2,2,26,76,126.97281517914962,127.72792651155032,"[2, 0, 252]",252,a,0.23181298305280507,colour,0.5
157,21,0,2,2,27,77,128.23840675142128,129.07988534355536,"[99, 0, 155]",155,l,0.3140858205733821,colour,0.5
157,21,0,2,2,28,78,129.58633338904474,130.41584615432657,"[56, 0, 198]",198,l,0.30607578228227794,colour,0.5
157,21,0,2,2,29,79,130.9301770258462,131.69583752122708,"[9, 0, 245]",245,a,0.24230188759975135,colour,0.5
157,21,0,2,2,30,80,132.21200017014053,133.19192505581304,"[31, 0, 223]",223,a,0.45659345330204815,colour,0.5
157,21,0,2,2,31,81,133.7124944467796,134.64799469406717,"[18, 0, 236]",236,a,0.4122018979396671,colour,0.5
157,21,0,2,2,32,82,135.16554722527508,135.8638514034683,"[76, 0, 178]",178,l,0.17499165039043874,colour,0.5
157,21,0,2,2,33,83,136.38432784681208,137.15183311642613,"[7, 0, 247]",247,a,0.2443148341262713,colour,0.5
157,21,0,2,2,34,84,137.66552950220648,138.83194673317485,"[59, 0, 195]",195,l,0.6431054909480736,colour,0.5
157,21,0,2,2,35,85,139.35312264680397,140.01585781213362,"[77, 0, 177]",177,l,0.13941712374798954,colour,0.5
157,21,0,2,2,36,86,140.52493635448627,141.11185618012678,"[86, 0, 168]",168,l,0.06379555619787425,colour,0.5
157,21,0,2,2,37,87,141.61866301915143,142.31186334812082,"[32, 0, 222]",222,a,0.16998901963233948,colour,0.5
157,21,0,2,2,38,88,142.82174376072362,143.5838781534694,"[92, 0, 162]",162,l,0.23938939697109163,colour,0.5
157,21,0,2,2,39,89,144.1042998522753,144.86387857887894,"[45, 0, 209]",209,a,0.23625517124310136,colour,0.5
157,21,0,2,2,40,90,145.36998909839895,146.0158897136571,"[55, 0, 199]",199,l,0.12253609986510128,colour,0.5
157,21,0,2,2,41,91,146.52630299981683,147.39982174534816,"[71, 0, 183]",183,l,0.35047285142354667,colour,0.5
157,21,0,2,2,42,92,147.91685400600545,148.51187287911307,"[5, 0, 249]",249,a,0.07177054218482226,colour,0.5
157,21,0,2,2,43,93,149.02628212596755,149.86383013578597,"[61, 0, 193]",193,l,0.31224537861999124,colour,0.5
157,21,0,2,2,44,94,150.37205088173505,151.10382920631673,"[19, 0, 235]",235,a,0.20846303994767368,colour,0.5
157,21,0,2,2,45,95,151.62192682025488,152.44788552005775,"[47, 0, 207]",207,a,0.30248115060385317,colour,0.5
157,21,0,2,2,46,96,152.9657054725103,153.62385587755125,"[68, 0, 186]",186,l,0.13477604335639626,colour,0.5
