id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,response,RT,trialtype,ethicfreq,norm_mean,norm_sd,norm_se
059,67,1,2,0,0,practice,2.5664048735052347e-06,33.567551310698036,stimuli/prac_217_1.png,l,33.55085772872553,harmless,NA,NA,NA,NA
059,67,1,2,1,1,1,4.637664868234424,19.603002836520318,stimuli/365_zb.png,a,14.953010503697442,awful,0.333,2.966101695,2.165291266,0.281896912
059,67,1,2,1,2,2,20.148888773401268,26.499042726354674,stimuli/366_za.png,a,6.332428029651055,awful,0.333,3.689655172,2.036568291,0.267414518
059,67,1,2,1,3,3,27.048279120965162,31.890998163085897,stimuli/102_xc.png,l,4.824035524361534,harmless,0.333,6.66011236,0.937292468,0.049676401
059,67,1,2,1,4,4,32.43179329048144,41.28307229661732,stimuli/311_za.png,a,8.833175177889643,awful,0.333,3.116666667,1.975199339,0.254997138
059,67,1,2,1,5,5,41.83204787908471,47.25099047666299,stimuli/279_ya.png,a,5.401132624101592,ambig,0.333,5.31147541,1.970964092,0.252356093
059,67,1,2,1,6,6,47.79854137674556,53.77912739245221,stimuli/167_xb.png,l,5.962653174996376,harmless,0.333,6.590163934,0.955284411,0.122311635
059,67,1,2,1,7,7,54.315014888416044,61.283041178801795,stimuli/267_ya.png,l,6.949926953355316,ambig,0.333,5.103448276,1.898195405,0.249245267
059,67,1,2,1,8,8,61.831662274867995,66.54701548125013,stimuli/299_za.png,a,4.697244245267939,awful,0.333,1.288135593,0.929420425,0.121000233
059,67,1,2,1,9,9,67.09801725015859,72.43508407904301,stimuli/156_xc.png,l,5.318680694705108,harmless,0.333,6.590163934,0.955284411,0.122311635
059,67,1,2,1,10,10,72.98226798142423,81.02702854434028,stimuli/350_ya.png,a,8.027316303894622,ambig,0.333,4.915254237,2.02814792,0.264042369
059,67,1,2,1,11,11,81.56539038734627,87.29102979417075,stimuli/333_za.png,a,5.707981172774453,awful,0.333,3.266666667,2.185209657,0.282109354
059,67,1,2,1,12,12,87.832192881644,93.81912564727827,stimuli/129_xa.png,l,5.96946797525743,harmless,0.333,6.770491803,0.642740036,0.082294429
059,67,1,2,1,13,13,94.36545108311111,97.65908418683102,stimuli/321_zb.png,a,3.276113135390915,awful,0.333,2.918032787,2.177881861,0.278849198
059,67,1,2,1,14,14,98.19821627583588,102.94703171384754,stimuli/205_yb.png,l,4.730680491949897,ambig,0.333,5.847457627,1.52918233,0.199082582
059,67,1,2,1,15,15,103.49798343761358,110.8110504153301,stimuli/189_yb.png,l,7.294740512763383,ambig,0.333,5.983333333,1.455459234,0.187898979
059,67,1,2,1,16,16,111.34845338069135,118.48304624747834,stimuli/250_yb.png,l,7.116770061198622,ambig,0.333,5.950819672,1.585625318,0.203018519
059,67,1,2,1,17,17,119.03158778461511,124.19514491595328,stimuli/259_xc.png,l,5.1455857943801675,harmless,0.333,6.568965517,0.993170874,0.130409725
059,67,1,2,1,18,18,124.74753800380859,128.4990517088154,stimuli/113_xb.png,l,3.7328317912470084,harmless,0.333,6.733333333,0.660422737,0.085260209
059,67,1,2,1,19,19,129.0484289355809,138.39504155350733,stimuli/338_zb.png,a,9.328825421398506,awful,0.333,3.310344828,2.137443107,0.28066003
059,67,1,2,1,20,20,138.9311141523067,143.66703173951828,stimuli/209_ya.png,a,4.717504184867721,ambig,0.333,5.603448276,1.825161903,0.239655499
059,67,1,2,1,21,21,144.21462209825404,147.61919596712687,stimuli/192_za.png,a,3.386385348829208,awful,0.333,2.68852459,2.093967396,0.268105052
059,67,1,2,1,22,22,148.16484803921776,157.4590983662638,stimuli/173_yb.png,l,9.276297275791876,ambig,0.333,5.796610169,1.242628763,0.161776485
059,67,1,2,1,23,23,157.99817463569343,162.97106941964012,stimuli/227_xa.png,l,4.954961301613366,harmless,0.333,6.180327869,1.05685377,0.135316259
059,67,1,2,1,24,24,163.51453137540375,167.01108499779366,stimuli/152_xa.png,l,3.4783015835273545,harmless,0.333,6.576271186,0.968528743,0.126091702
059,67,1,2,2,1,25,176.7143503788393,183.19508588835015,stimuli/272_xb.png,l,6.46238594679744,harmless,0.333,6.355932203,1.029943284,0.134087194
059,67,1,2,2,2,26,183.73111646209145,189.49124562987708,stimuli/103_xb.png,l,5.741855314379791,harmless,0.333,6.779661017,0.589207434,0.076708274
059,67,1,2,2,3,27,190.03071841076599,195.0031797910051,stimuli/178_xa.png,l,4.953839456487913,harmless,0.333,6.483333333,1.112207557,0.143585378
059,67,1,2,2,4,28,195.54779246408725,200.65907424196484,stimuli/294_za.png,a,5.093064385640901,awful,0.333,1.557377049,1.38473331,0.177296933
059,67,1,2,2,5,29,201.19847676716745,207.69915943418164,stimuli/278_xb.png,l,6.483180984389037,harmless,0.333,6.360655738,1.140654591,0.146045855
059,67,1,2,2,6,30,208.2481154476991,210.9710777605069,stimuli/308_zb.png,a,2.7051189758931287,awful,0.333,1.644067797,1.471132708,0.191525165
059,67,1,2,2,7,31,211.51447844304494,215.48318804203882,stimuli/241_yb.png,l,3.9505762569315266,ambig,0.333,5.508474576,1.442852555,0.187843403
059,67,1,2,2,8,32,216.03162820567377,221.05924125155434,stimuli/182_xb.png,l,5.009984646399971,harmless,0.333,6.542372881,0.988241802,0.128658124
059,67,1,2,2,9,33,221.5977756861248,226.82719317998271,stimuli/236_yb.png,a,5.211253033980029,ambig,0.333,5.93442623,1.49297078,0.19115532
059,67,1,2,2,10,34,227.36471452136175,234.64322597367573,stimuli/281_ya.png,l,7.260671323427232,ambig,0.333,5.881355932,1.543448286,0.200939852
059,67,1,2,2,11,35,235.1813414406497,243.20308509020833,stimuli/212_ya.png,l,8.003882989345584,ambig,0.333,5.677966102,1.490668422,0.194068498
059,67,1,2,2,12,36,243.74824505177094,248.4750961283571,stimuli/309_ya.png,a,4.709195408941014,ambig,0.333,4.706896552,1.946734744,0.255618795
059,67,1,2,2,13,37,249.01497087435564,252.0111805968627,stimuli/229_za.png,a,2.97866826041718,awful,0.333,3.406779661,2.043649913,0.266060557
059,67,1,2,2,14,38,252.54796730127418,255.76311583587085,stimuli/290_zb.png,a,3.1972853079496417,awful,0.333,2.586206897,2.026443456,0.266085062
059,67,1,2,2,15,39,256.2978632009763,262.47527834397624,stimuli/147_ya.png,l,6.159455034125131,ambig,0.333,5.883333333,1.766847875,0.22809908
059,67,1,2,2,16,40,263.01425580633804,267.2191271229822,stimuli/164_xb.png,l,4.186632751458092,harmless,0.333,6.830508475,0.460604639,0.059965616
059,67,1,2,2,17,41,267.7648661324638,272.8831349813554,stimuli/211_zb.png,a,5.10061735167983,awful,0.333,3.983333333,2.127237938,0.274625237
059,67,1,2,2,18,42,273.43157161618,278.1231386256695,stimuli/289_yb.png,l,4.674000524828443,ambig,0.333,5.305084746,1.714584873,0.223219937
059,67,1,2,2,19,43,278.66421605896903,286.76329933470697,stimuli/257_yb.png,a,8.080875186773483,ambig,0.333,5.620689655,1.843219782,0.242026615
059,67,1,2,2,20,44,287.31508803131874,290.01120786502725,stimuli/359_za.png,a,2.6788022915425245,awful,0.333,2.01754386,1.641985167,0.217486248
059,67,1,2,2,21,45,290.54788325109985,292.1951202141936,stimuli/349_za.png,a,1.629367641202407,awful,0.333,3.288135593,2.101320172,0.273568585
059,67,1,2,2,22,46,292.7310147678072,296.21922336361604,stimuli/345_zb.png,a,3.4701602663262747,awful,0.333,3.694915254,2.191317013,0.285285176
059,67,1,2,2,23,47,296.7644176510512,300.30714176181937,stimuli/151_xa.png,l,3.5247556610265747,harmless,0.333,6.610169492,0.947172729,0.123311386
059,67,1,2,2,24,48,300.8524101545336,307.55525432233117,stimuli/142_xa.png,l,6.68953151977621,harmless,0.333,6.4,1.076718178,0.139003719
059,67,1,2,3,1,49,316.1855208511697,320.69122631757637,stimuli/131_xb.png,l,4.492207073955797,harmless,0.333,6.525423729,1.119666394,0.145768149
059,67,1,2,3,2,50,321.23053324376815,323.555150703236,stimuli/199_za.png,a,2.306176147336373,awful,0.333,3.033898305,2.189048775,0.284989876
059,67,1,2,3,3,51,324.09796688423376,326.5311864610994,stimuli/302_za.png,a,2.4155148265126627,awful,0.333,3.137931034,2.188071937,0.287307921
059,67,1,2,3,4,52,327.0811934225203,331.803143604513,stimuli/367_zb.png,a,4.704150794976158,awful,0.333,3.413793103,2.086165649,0.27392697
059,67,1,2,3,5,53,332.34767094423296,336.3471496407292,stimuli/105_xa.png,l,3.981456672772765,harmless,0.333,6.557377049,1.088187946,0.139328189
059,67,1,2,3,6,54,336.89729422624805,339.42715000003227,stimuli/337_zb.png,a,2.5115578602126334,awful,0.333,3.033333333,2.20143764,0.284204377
059,67,1,2,3,7,55,339.96372978703585,343.3071565187129,stimuli/150_xc.png,l,3.3248728179605678,harmless,0.333,6.482758621,1.030097582,0.135258439
059,67,1,2,3,8,56,343.84788459847914,348.1232422447647,stimuli/307_za.png,a,4.2576490462815855,awful,0.333,2.93220339,2.172432347,0.282826601
059,67,1,2,3,9,57,348.66433635976864,352.6511501078203,stimuli/356_za.png,a,3.9688526767422445,awful,0.333,3.033333333,2.178217796,0.281206708
059,67,1,2,3,10,58,353.1974094584002,356.7793278938043,stimuli/243_ya.png,l,3.5637360106338747,ambig,0.333,5.830508475,1.652088985,0.215083666
059,67,1,2,3,11,59,357.33081728199613,361.79516204679385,stimuli/215_yb.png,a,4.446281036827713,ambig,0.333,5.866666667,1.466769385,0.189359113
059,67,1,2,3,12,60,362.3313937634812,365.79515755554894,stimuli/166_xa.png,l,3.4462685255275574,harmless,0.333,6.593220339,1.052397002,0.13701042
059,67,1,2,3,13,61,366.33081439477974,369.01917659066385,stimuli/232_yb.png,a,2.6702878814248834,ambig,0.333,5.483333333,1.845669845,0.238274952
059,67,1,2,3,14,62,369.563931379118,375.85125237953616,stimuli/326_zb.png,a,6.269067999150138,awful,0.333,3.389830508,2.220724867,0.289113752
059,67,1,2,3,15,63,376.3977593893942,380.619146242796,stimuli/325_yb.png,a,4.203631737094838,ambig,0.333,5.131147541,1.811770863,0.231973488
059,67,1,2,3,16,64,381.1645596380695,388.8593112505914,stimuli/204_xb.png,l,7.67715304766898,harmless,0.333,6.508474576,0.858484658,0.111765183
059,67,1,2,3,17,65,389.3973680107447,394.6911737060291,stimuli/296_yb.png,a,5.275686147710076,ambig,0.333,4.229508197,2.052587332,0.262806878
059,67,1,2,3,18,66,395.2309483617428,400.39532161378884,stimuli/200_ya.png,l,5.146538897592109,ambig,0.333,5.862068966,1.444266048,0.189641423
059,67,1,2,3,19,67,400.93538242502837,406.2191585615801,stimuli/168_xa.png,l,5.270407668955158,harmless,0.333,6.474576271,1.164946827,0.151663159
059,67,1,2,3,20,68,406.76373562566005,409.95528467019903,stimuli/190_xc.png,l,3.1732222588034347,harmless,0.333,6.517241379,1.046990328,0.137476565
059,67,1,2,3,21,69,410.4973883496132,415.36331486154813,stimuli/315_yb.png,l,4.847884919290664,ambig,0.333,5.050847458,1.915667965,0.249398726
059,67,1,2,3,22,70,415.91414307645755,422.10723838742706,stimuli/222_ya.png,l,6.175174339936348,ambig,0.333,5.931034483,1.543089507,0.202617579
059,67,1,2,3,23,71,422.6476453442301,425.97918507267605,stimuli/266_zb.png,a,3.3137830081395805,awful,0.333,3.491525424,1.888010094,0.245797978
059,67,1,2,3,24,72,426.51358340503066,430.0034024276829,stimuli/174_xc.png,l,3.4713398558669724,harmless,0.333,6.533333333,1.111826512,0.143536185
059,67,1,2,4,1,73,438.63122765210574,446.2512763113773,stimuli/220_yb.png,l,7.602627498010406,ambig,0.333,4.75,2.096203186,0.270618668
059,67,1,2,4,2,74,446.79778781245113,450.8111819442129,stimuli/355_zb.png,a,3.995887637109263,awful,0.333,3.183333333,2.070713188,0.267327923
059,67,1,2,4,3,75,451.3471352046181,456.0752736602735,stimuli/277_yb.png,l,4.709970146155683,ambig,0.333,5.491525424,2.02886822,0.264136144
059,67,1,2,4,4,76,456.61395726786577,461.4033788808156,stimuli/317_za.png,a,4.77144193512504,awful,0.333,3.65,2.03215674,0.262350307
059,67,1,2,4,5,77,461.9478491177433,470.61121248459676,stimuli/339_ya.png,l,8.645940922375303,ambig,0.333,4.949152542,1.960152429,0.25519011
059,67,1,2,4,6,78,471.14729984028963,475.69934999066754,stimuli/123_xc.png,l,4.534086191852111,harmless,0.333,6.491525424,1.023396666,0.133234897
059,67,1,2,4,7,79,476.24740422933246,481.97936953391763,stimuli/360_za.png,a,5.714135441376129,awful,0.333,3.2,2.207844259,0.285031468
059,67,1,2,4,8,80,482.53056859615026,487.0512102902867,stimuli/180_xc.png,l,4.502620632818434,harmless,0.333,6.672131148,0.723908638,0.092687003
059,67,1,2,4,9,81,487.59757422239636,493.53921421433915,stimuli/176_xb.png,l,5.92401736692409,harmless,0.333,6.796610169,0.517942249,0.067430337
059,67,1,2,4,10,82,494.0804959986126,498.4592186670925,stimuli/371_zb.png,a,4.36066631891299,awful,0.333,3.131147541,2.085468851,0.267016925
059,67,1,2,4,11,83,498.99722794853733,502.46735356823774,stimuli/139_xa.png,l,3.452169039635919,harmless,0.333,6.724137931,0.790138861,0.103750315
059,67,1,2,4,12,84,503.0141730393807,505.3553650632384,stimuli/313_zb.png,a,2.3235097296128515,awful,0.333,2.101694915,1.688652955,0.219843889
059,67,1,2,4,13,85,505.8969567423919,509.7393514535215,stimuli/197_xa.png,l,3.824193038220983,harmless,0.333,6.779661017,0.55918033,0.072799078
059,67,1,2,4,14,86,510.28073525289074,517.0913843447051,stimuli/207_yb.png,l,6.792899749940261,ambig,0.333,5.655737705,1.662179753,0.212820309
059,67,1,2,4,15,87,517.6303082331142,521.1872711477627,stimuli/260_ya.png,a,3.538822194124805,ambig,0.333,4.966101695,2.016877936,0.262575142
059,67,1,2,4,16,88,521.7303468577156,525.1553237439075,stimuli/116_xa.png,l,3.406866962701315,harmless,0.333,6.63559322,0.958030802,0.050918763
059,67,1,2,4,17,89,525.6969712426362,529.0672186388401,stimuli/306_zb.png,a,3.3521089213027153,awful,0.333,2.352112676,1.917055413,0.101746737
059,67,1,2,4,18,90,529.6140878343431,534.5554063825402,stimuli/352_zb.png,a,4.923661918146536,awful,0.333,2.93442623,2.135952968,0.273480754
059,67,1,2,4,19,91,535.0971016807889,538.2352236921433,stimuli/252_zb.png,a,3.120132067851955,awful,0.333,2.711864407,1.983125776,0.258180985
059,67,1,2,4,20,92,538.7803583103523,542.939247128641,stimuli/213_ya.png,l,4.140811937424587,ambig,0.333,5.98245614,1.597891781,0.211645937
