id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,response,RT,trialtype,ethicfreq,norm_mean,norm_sd,norm_se
063,84,0,2,0,0,practice,3.93846130464226e-06,27.367762791516725,stimuli/prac_217_1.png,l,27.35175493666611,harmless,NA,NA,NA,NA
063,84,0,2,1,1,1,5.674209729098948,41.49553851693054,stimuli/290_zb.png,l,35.80959849015926,awful,0.333,2.586206897,2.026443456,0.266085062
063,84,0,2,1,2,2,42.04050662725058,88.86353879734816,stimuli/248_zb.png,l,46.81093047601462,awful,0.333,3.288135593,1.991800844,0.259310383
063,84,0,2,1,3,3,89.41425784127205,99.66338055017695,stimuli/298_za.png,l,10.237225420685718,awful,0.333,2.881355932,2.026418156,0.263817173
063,84,0,2,1,4,4,100.21182395417418,112.63939377709175,stimuli/257_yb.png,l,12.415542565649957,ambig,0.333,5.620689655,1.843219782,0.242026615
063,84,0,2,1,5,5,113.20266743756656,119.76747788360808,stimuli/136_xc.png,l,6.552728050388396,harmless,0.333,6.559322034,1.038420326,0.135190811
063,84,0,2,1,6,6,120.32201250382059,128.47938336381048,stimuli/242_xb.png,l,8.14535541809164,harmless,0.333,6.576271186,0.913564256,0.118935936
063,84,0,2,1,7,7,129.04024590145855,133.52735139614379,stimuli/318_za.png,l,4.475086114340229,awful,0.333,3.06557377,2.197489875,0.281359747
063,84,0,2,1,8,8,134.0875664516061,139.3513331280119,stimuli/258_ya.png,l,5.251762262181728,ambig,0.333,5.627118644,1.78014243,0.231754804
063,84,0,2,1,9,9,139.9004228326521,145.46332864133,stimuli/325_yb.png,l,5.550957714382093,ambig,0.333,5.131147541,1.811770863,0.231973488
063,84,0,2,1,10,10,146.02509623617516,153.33538356231293,stimuli/158_xa.png,l,7.298282911913702,harmless,0.333,6.786885246,0.661179605,0.084655374
063,84,0,2,1,11,11,153.89251835124742,265.87929065254866,stimuli/354_zb.png,a,111.97474661942397,awful,0.333,2,1.701925887,0.221571878
063,84,0,2,1,12,12,266.4371969850472,278.5271544733405,stimuli/143_xb.png,l,12.078014120153966,harmless,0.333,6.655172414,0.738697862,0.096995781
063,84,0,2,1,13,13,279.0781488153589,285.5191641335841,stimuli/124_xa.png,l,6.428922288745525,harmless,0.333,6.344262295,1.181598436,0.151288177
063,84,0,2,1,14,14,286.06776428813464,295.90316399811127,stimuli/224_yb.png,l,9.82335354812676,ambig,0.333,5.881355932,1.609077116,0.209483997
063,84,0,2,1,15,15,296.44826168363215,303.2471495423961,stimuli/216_xa.png,l,6.787115025756066,harmless,0.333,6.603448276,0.877389573,0.115206895
063,84,0,2,1,16,16,303.8093676966382,308.99909927509725,stimuli/112_xc.png,l,5.177629096680903,harmless,0.333,6.706896552,0.749470472,0.098410294
063,84,0,2,1,17,17,309.5593096044031,315.90320653343224,stimuli/372_zb.png,a,6.332101646825322,awful,0.333,2.796610169,2.082601664,0.271131643
063,84,0,2,1,18,18,316.46601584993186,326.73510771284054,stimuli/173_yb.png,l,10.25712210709753,ambig,0.333,5.796610169,1.242628763,0.161776485
063,84,0,2,1,19,19,327.29518886079313,334.1751057278598,stimuli/229_za.png,a,6.867937658957089,awful,0.333,3.406779661,2.043649913,0.266060557
063,84,0,2,1,20,20,334.73081400799856,339.319131523167,stimuli/202_yb.png,a,4.576463943827548,ambig,0.333,5.431034483,1.892849601,0.248543329
063,84,0,2,1,21,21,339.87319431634387,350.7990946277132,stimuli/181_xa.png,l,10.914032955421135,harmless,0.333,6.666666667,0.950765377,0.122743282
063,84,0,2,1,22,22,351.3568375142786,361.0710312374722,stimuli/338_zb.png,a,9.702117629072745,awful,0.333,3.310344828,2.137443107,0.28066003
063,84,0,2,1,23,23,361.622345775977,369.4630230171315,stimuli/230_yb.png,l,7.828628716233652,ambig,0.333,4.98245614,1.875511626,0.248417583
063,84,0,2,1,24,24,370.0129527944664,384.60698107100325,stimuli/319_ya.png,a,14.582058914587833,ambig,0.333,4.216666667,2.108028774,0.272145344
063,84,0,2,2,1,25,394.82176753184467,418.60707086780167,stimuli/134_xc.png,l,23.773399352357956,harmless,0.333,6.516666667,0.965360505,0.124627505
063,84,0,2,2,2,26,419.15897223625507,437.71094922306656,stimuli/213_ya.png,l,18.54027977216174,ambig,0.333,5.98245614,1.597891781,0.211645937
063,84,0,2,2,3,27,438.25579484739865,447.43892990572203,stimuli/301_za.png,a,9.171281486967928,awful,0.333,3.610169492,2.212947396,0.288101212
063,84,0,2,2,4,28,447.9914570948604,459.1909170537547,stimuli/312_yb.png,a,11.187587876804173,ambig,0.333,4.677966102,2.112692986,0.275049199
063,84,0,2,2,5,29,459.7415734762326,468.63093673028925,stimuli/308_zb.png,a,8.877404132072115,awful,0.333,1.644067797,1.471132708,0.191525165
063,84,0,2,2,6,30,469.178891765725,475.9908931079408,stimuli/188_xa.png,l,6.800035131018376,harmless,0.333,6.655172414,0.806807095,0.105938962
063,84,0,2,2,7,31,476.551991952947,481.0548776597425,stimuli/178_xa.png,l,4.490899409458507,harmless,0.333,6.483333333,1.112207557,0.143585378
063,84,0,2,2,8,32,481.61533886870893,488.7908750698116,stimuli/244_xb.png,l,7.163660180551233,harmless,0.333,6.610169492,0.743174671,0.096753101
063,84,0,2,2,9,33,489.3499877514114,515.1828377048951,stimuli/108_xb.png,l,25.82082742237253,harmless,0.333,6.568965517,1.077880782,0.141532681
063,84,0,2,2,10,34,515.7407755450258,522.9428514264728,stimuli/370_za.png,a,7.190081707201898,awful,0.333,2.393442623,1.882185684,0.240989182
063,84,0,2,2,11,35,523.5083853669057,533.4228038971924,stimuli/219_ya.png,l,9.902404269916588,ambig,0.333,5.271186441,1.998538332,0.260187529
063,84,0,2,2,12,36,533.9743949153053,537.9828157283046,stimuli/320_za.png,a,3.9963691373122856,awful,0.333,1.423728814,1.117314975,0.14546202
063,84,0,2,2,13,37,538.5370179428282,545.2228067328833,stimuli/177_xb.png,l,6.673727662069723,harmless,0.333,6.482758621,1.063614811,0.139659467
063,84,0,2,2,14,38,545.7711516754644,568.1588107595599,stimuli/303_zb.png,a,22.375900429527974,awful,0.333,3.620689655,2.158846233,0.283470398
063,84,0,2,2,15,39,568.7101276611211,576.8387316438457,stimuli/176_xb.png,l,8.116484959420632,harmless,0.333,6.796610169,0.517942249,0.067430337
063,84,0,2,2,16,40,577.3954962179123,584.2547495811596,stimuli/201_yb.png,l,6.84721192753932,ambig,0.333,5.898305085,1.626238682,0.211718243
063,84,0,2,2,17,41,584.8037250705675,591.7827382194955,stimuli/296_yb.png,a,6.9669469009531895,ambig,0.333,4.229508197,2.052587332,0.262806878
063,84,0,2,2,18,42,592.3360972105584,601.0066977384704,stimuli/271_ya.png,l,8.658610685975873,ambig,0.333,5.711864407,1.771915459,0.230683744
063,84,0,2,2,19,43,601.5699710050976,625.5747593800334,stimuli/360_za.png,l,23.99269219468988,awful,0.333,3.2,2.207844259,0.285031468
