id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,response,RT,trialtype,ethicfreq,norm_mean,norm_sd,norm_se
009,62,1,1,0,0,practice,3.938330337405205e-06,24.407771203899756,stimuli/prac_217_1.png,l,24.391265528276563,harmless,NA,NA,NA,NA
009,62,1,1,1,1,1,4.83581285411492,35.807964818552136,stimuli/291_za.png,a,30.96043190686032,awful,0.333,2.593220339,1.830005126,0.238246374
009,62,1,1,1,2,2,36.369732019724324,52.07181814103387,stimuli/300_za.png,a,15.690223097801208,awful,0.333,3.75,2.12032137,0.273732312
009,62,1,1,1,3,3,52.637526161270216,59.33581285411492,stimuli/316_za.png,a,6.687045945320278,awful,0.333,2.344827586,1.802062407,0.236622386
009,62,1,1,1,4,4,59.88974213367328,67.55183756561019,stimuli/245_yb.png,a,7.650345442118123,ambig,0.333,4.949152542,2.096168334,0.272897873
009,62,1,1,1,5,5,68.11031497409567,76.99186039273627,stimuli/321_zb.png,a,8.869605201296508,awful,0.333,2.918032787,2.177881861,0.278849198
009,62,1,1,1,6,6,77.5501365463715,90.7198170509655,stimuli/189_yb.png,l,13.15774934575893,ambig,0.333,5.983333333,1.455459234,0.187898979
009,62,1,1,1,7,7,91.28580430755392,98.7758285922464,stimuli/313_zb.png,a,7.478181347018108,awful,0.333,2.101694915,1.688652955,0.219843889
009,62,1,1,1,8,8,99.33286925195716,105.88789263460785,stimuli/104_xc.png,l,6.54313712217845,harmless,0.333,6.745762712,0.756425814,0.098478253
009,62,1,1,1,9,9,106.44289632490836,114.51180946058594,stimuli/351_zb.png,a,8.05705798882991,awful,0.333,3.06779661,2.033040926,0.264679384
009,62,1,1,1,10,10,115.07727881055325,121.63982976414263,stimuli/257_yb.png,a,6.551034120377153,ambig,0.333,5.620689655,1.843219782,0.242026615
009,62,1,1,1,11,11,122.2047048008535,130.45574553799815,stimuli/281_ya.png,l,8.239031596574932,ambig,0.333,5.881355932,1.543448286,0.200939852
009,62,1,1,1,12,12,131.01872105733491,137.535746215377,stimuli/290_zb.png,a,6.505130233010277,awful,0.333,2.586206897,2.026443456,0.266085062
009,62,1,1,1,13,13,138.09726056759246,143.35167183517478,stimuli/129_xa.png,l,5.242589597823098,harmless,0.333,6.770491803,0.642740036,0.082294429
009,62,1,1,1,14,14,143.9274315831717,151.0476899773348,stimuli/131_xb.png,l,7.108607259579003,harmless,0.333,6.525423729,1.119666394,0.145768149
009,62,1,1,1,15,15,151.6043257638812,159.7437199349515,stimuli/163_xa.png,l,8.127389756729826,harmless,0.333,6.627118644,0.963082427,0.125382652
