id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,response,RT,trialtype,ethicfreq,norm_mean,norm_sd,norm_se
78,71,1,2,0,0,practice,2.8872129576029693e-06,11.000944760237815,stimuli/prac_217_1.png,l,10.9842162484004,harmless,NA,NA,NA,NA
78,71,1,2,1,1,1,4.69021776964081,15.47483104190212,stimuli/307_za.png,a,10.774815033910329,awful,0.333,2.93220339,2.172432347,0.282826601
78,71,1,2,1,2,2,16.01924102870754,23.762910413310948,stimuli/114_xc.png,l,7.729671855416086,harmless,0.333,6.644067797,0.97843492,0.127381377
78,71,1,2,1,3,3,24.32005172602402,34.73086170795327,stimuli/224_yb.png,l,10.397420050667364,ambig,0.333,5.881355932,1.609077116,0.209483997
78,71,1,2,1,4,4,35.286120237020924,42.786960576390356,stimuli/248_zb.png,l,7.48712960666856,awful,0.333,3.288135593,1.991800844,0.259310383
78,71,1,2,1,5,5,43.33691176645141,51.27478985099734,stimuli/206_xa.png,l,7.924988924330307,harmless,0.333,6.325842697,1.136094431,0.060212884
78,71,1,2,1,6,6,51.83004388884487,63.770914409213674,stimuli/253_ya.png,a,11.937863648481198,ambig,0.333,5.491803279,1.849531029,0.236808182
78,71,1,2,1,7,7,64.31999943538946,80.6267664530236,stimuli/284_ya.png,l,16.29377359695087,ambig,0.333,5.948275862,1.431750417,0.18799804
78,71,1,2,1,8,8,81.16872519603373,85.65085382906992,stimuli/111_xa.png,l,4.467986101598456,harmless,0.333,6.590163934,0.863655973,0.110579816
78,71,1,2,1,9,9,86.20260022398355,93.05874580111015,stimuli/101_xa.png,l,6.842568297824357,harmless,0.333,6.508522727,1.13475832,0.060482822
78,71,1,2,1,10,10,93.60298800876302,102.88271338989915,stimuli/211_zb.png,l,9.266572522137665,awful,0.333,3.983333333,2.127237938,0.274625237
78,71,1,2,1,11,11,103.44579241644647,112.11482349665226,stimuli/209_ya.png,a,8.665387738263234,ambig,0.333,5.603448276,1.825161903,0.239655499
78,71,1,2,1,12,12,112.68064569630434,121.64265542749519,stimuli/348_za.png,a,8.943284551197166,awful,0.333,3.084745763,2.119597681,0.275948114
78,71,1,2,1,13,13,122.18631345572766,140.29066150219126,stimuli/184_xb.png,l,18.09132286643785,harmless,0.333,6.508474576,1.194425,0.15550089
