,mean,std,2.5q,25q,50q,75q,97.5q,mc err,p_err,geweke,P
a_Intercept,1.2967002568494488,0.026801318921398098,1.2430037652732278,1.2783054678634236,1.2968839102985137,1.3146481436213815,1.3499338224983197,0.0007563758124711929,0.028221589194526712,-0.1856180197709792,0.0
a_age_group_c,0.26246935932697874,0.050735221685894435,0.16342242985124708,0.23621269747176332,0.267042906250448,0.28711043561150384,0.3649335422586751,0.00503028594977548,0.0991478066444325,-1.2324588290425358,0.0
a_condition_c,0.1114936416276028,0.043612054042531996,0.02628267619931619,0.08166310175076699,0.1103487205963285,0.14274484172930813,0.1951267849308522,0.00431257710150589,0.09888498022358944,0.8000089434893568,0.0
a_age_group_c:condition_c,0.005848554406399316,0.14231634816841998,-0.24360297484522983,-0.11086143744676585,0.019991224485734323,0.11585678066018201,0.23661489287112905,0.014156440791793642,0.0994716416910911,0.2701945589063945,0.44199999999999995
a_trial0_c,-0.12729495613157366,0.0071199837231809456,-0.14095353998446356,-0.1319464601029384,-0.12750042002409964,-0.1224810457850071,-0.11278577775068585,0.0003183329876884468,0.044709791491802375,-0.017624700410120462,0.0
a_age_group_c:trial0_c,0.26493052682656576,0.014133603321163816,0.23659160738013232,0.2553093673573439,0.2650294672766431,0.27486476800027254,0.2925308871378264,0.000649480352458698,0.04595292068839649,0.02726067516232495,0.0
a_condition_c:trial0_c,0.10804927491883927,0.01368357125349426,0.08160428826052296,0.09882294451456075,0.10779451243324174,0.1168813431182404,0.13593645466346685,0.0007060975173666395,0.05160184459786616,0.1047079355964169,0.0
a_age_group_c:condition_c:trial0_c,0.045704636343470724,0.027883796910302187,-0.008682841736066718,0.027580781515223786,0.0459730122780356,0.06488241808207641,0.09924464349797694,0.001382841863203977,0.04959302593016163,0.024379769460862757,0.05266666666666664
a_colour0_c,0.14166348928492956,0.007573211999347849,0.12673115168259633,0.13663206130798547,0.1417421605303089,0.14634228360009538,0.1564486209216473,0.0003661584864104626,0.04834916630380789,0.07891782110830256,0.0
a_age_group_c:colour0_c,-0.0006115571625109138,0.015996507089440403,-0.033485569637327094,-0.011065152287102434,-0.0006226402948385501,0.009734780602310339,0.030403701365399487,0.0008147967489095789,0.050935916469379845,0.05544159867494572,0.48
a_condition_c:colour0_c,0.04193301342911587,0.014852867450461191,0.013358784997226286,0.03193492561912445,0.041660282328622615,0.051403813898747854,0.07181477518861135,0.000690395280879908,0.04648228924028207,0.014434559549032451,0.0033333333333332993
a_age_group_c:condition_c:colour0_c,0.10512566746613429,0.02964721460632823,0.04751556163695817,0.08448064658871483,0.1057780691252076,0.12417792442994907,0.16445716799976287,0.0013738939569213806,0.046341417740745246,0.06091166169701012,0.0
a_trial0_c:colour0_c,-0.025036336882035812,0.02390412823984515,-0.06945766286560504,-0.040861080876764516,-0.02644773196478502,-0.010094315182022064,0.022315026581702743,0.0011070966142899515,0.04631403426143614,0.11014228446750754,0.15533333333333332
a_age_group_c:trial0_c:colour0_c,0.06130864919505967,0.05104854201330837,-0.04262262550039991,0.027152463312676033,0.061525321220567676,0.09410636735349229,0.16238874196243092,0.0024319981681315403,0.047640893788847435,0.09761870016909417,0.11399999999999999
a_condition_c:trial0_c:colour0_c,-0.04405421416530993,0.04731252182221537,-0.13291759225741392,-0.07862055671164854,-0.04432548167233019,-0.013631849115417649,0.04879775572373915,0.0022301176402855965,0.047135886112045194,0.1427320951467723,0.18066666666666664
a_age_group_c:condition_c:trial0_c:colour0_c,-0.07800309359946665,0.09846530621751136,-0.2602194624808765,-0.14619483769122163,-0.08022591536856147,-0.009178939477544168,0.10999445233059528,0.004649658098054937,0.047221283075926976,0.0871711433863726,0.22466666666666668
v_Intercept,0.8865779521760575,0.039176616776917896,0.8096043906730997,0.8618306269484137,0.8848919323729341,0.9104765786795135,0.9705578589227831,0.001243249877669304,0.031734488068449106,0.12200709527396056,0.0
v_age_group_c,-0.2076221222140294,0.07992137814483481,-0.35926466224721,-0.2696801596663856,-0.20382392686980624,-0.14405221125070578,-0.06549560681518869,0.007654326898527063,0.09577320957423642,0.5536573536589996,0.0
v_condition_c,0.7092711174794318,0.07305180216436939,0.5806421068351199,0.6524829115363859,0.707422997542828,0.7630713471221892,0.8493007079833615,0.006938479071858003,0.09498025875181225,0.5643841031931792,0.0
v_age_group_c:condition_c,-0.10973515445949263,0.1549736884575073,-0.46557668480536557,-0.2024040103732682,-0.1073238909835884,0.0014463445199290187,0.157197729611323,0.014814763322580481,0.09559534570052249,1.5372247728237636,0.252
v_trial0_c,0.9845504390338758,0.02323085057101721,0.9398487360364658,0.9693223676993653,0.9846301554711505,0.9997050456048177,1.0298746456666839,0.001032663782803323,0.044452258846332283,-0.1053571672958554,0.0
v_age_group_c:trial0_c,-0.6397670619461531,0.047737587328754716,-0.7313307310811494,-0.6725365935770651,-0.6409747165091836,-0.6063201983707729,-0.5480828931582582,0.0020736102426685164,0.04343768419606489,0.13338977717673559,0.0
v_condition_c:trial0_c,1.9781240743247392,0.04674185283688269,1.887071061668947,1.945711025586626,1.9776315935654885,2.0093662658386573,2.072353133099605,0.0022028668109812604,0.047128358789471005,-0.007573962917858958,0.0
v_age_group_c:condition_c:trial0_c,-0.6655694654954645,0.09794355210948855,-0.8578356630693005,-0.7348791130475263,-0.6648388263115699,-0.5955068344657908,-0.47246575479109354,0.004154739709269826,0.04241973687686302,0.10305771119098953,0.0
